EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Hail,C,19,CAVALIER,,17-SEP-55 22:30:00,CST,17-SEP-55 22:30:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,48.78,-98.40,,
Hail,C,0,,,24-APR-55 14:00:00,CST,24-APR-55 14:00:00,0,0,0,0,0,0,,2.50,,,,,0,0,,,,,0,,,0,,,35.00,-80.90,,
Hail,C,63,DURHAM,,24-APR-55 20:50:00,CST,24-APR-55 20:50:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,35.88,-78.78,,
Tornado,C,143,PERQUIMANS,,05-MAY-55 17:00:00,CST,05-MAY-55 17:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.27,-76.40,,
Tornado,C,147,PITT,,11-JUN-55 15:00:00,CST,11-JUN-55 15:00:00,0,0,0,0,250K,0,,0,,,,F2,19.4,200,,,,,0,,,0,,,35.77,-77.52,35.88,-77.20
Tornado,C,143,PERQUIMANS,,25-JUN-55 14:45:00,CST,25-JUN-55 14:45:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.20,-76.50,,
Hail,C,171,SURRY,,03-JUL-55 15:00:00,CST,03-JUL-55 15:00:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,36.38,-80.68,,
Thunderstorm Wind,C,27,CALDWELL,,04-JUL-55 16:00:00,CST,04-JUL-55 16:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.88,-81.50,,
Thunderstorm Wind,C,71,GASTON,,28-JUL-55 18:00:00,CST,28-JUL-55 18:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.38,-81.28,,
Tornado,C,141,PENDER,,10-AUG-55 17:30:00,CST,10-AUG-55 17:30:00,1,0,0,0,25K,0,,0,,,,F1,1,50,,,,,0,,,0,,,34.67,-78.07,,
Thunderstorm Wind,C,35,GRAND FORKS,,03-AUG-55 20:14:00,CST,03-AUG-55 20:14:00,0,0,0,0,0,0,,75,,,,,0,0,,,,,0,,,0,,,48.00,-97.40,,
Thunderstorm Wind,C,35,GRAND FORKS,,03-AUG-55 20:28:00,CST,03-AUG-55 20:28:00,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,48.00,-97.40,,
Tornado,C,3,BARNES,,03-AUG-55 20:30:00,CST,03-AUG-55 20:30:00,0,0,0,0,250K,0,,0,,,,F2,1.5,33,,,,,0,,,0,,,47.00,-98.00,,
Thunderstorm Wind,C,0,,,03-AUG-55 21:28:00,CST,03-AUG-55 21:28:00,0,0,0,0,0,0,,73,,,,,0,0,,,,,0,,,0,,,46.88,-96.78,,
Hail,C,7,BEAVER,,02-MAY-55 23:55:00,CST,02-MAY-55 23:55:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,36.50,-100.08,,
Thunderstorm Wind,C,65,JACKSON,,07-MAY-55 18:00:00,CST,07-MAY-55 18:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.70,-99.28,,
Hail,C,71,KAY,,07-MAY-55 18:30:00,CST,07-MAY-55 18:30:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,36.70,-97.08,,
Thunderstorm Wind,C,47,GARFIELD,,07-MAY-55 19:35:00,CST,07-MAY-55 19:35:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.38,-97.90,,
Tornado,C,65,JACKSON,,08-MAY-55 21:00:00,CST,08-MAY-55 21:00:00,0,0,0,0,2.5K,0,,0,,,,F1,16.3,33,,,,,0,,,0,,,34.65,-99.58,34.77,-99.33
Tornado,C,75,KIOWA,,11-MAY-55 10:15:00,CST,11-MAY-55 10:15:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.00,-99.08,,
Tornado,C,65,JACKSON,,11-MAY-55 15:00:00,CST,11-MAY-55 15:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.67,-99.25,,
Tornado,C,109,OKLAHOMA,,11-MAY-55 16:10:00,CST,11-MAY-55 16:10:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.50,-97.67,,
Hail,C,7,BEAVER,,15-MAY-55 16:15:00,CST,15-MAY-55 16:15:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,36.78,-100.50,,
Hail,C,67,JEFFERSON,,18-MAY-55 16:15:00,CST,18-MAY-55 16:15:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,34.28,-98.08,,
Tornado,C,109,OKLAHOMA,,19-MAY-55 14:59:00,CST,19-MAY-55 14:59:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.38,-97.57,,
Tornado,C,7,BEAVER,,22-MAY-55 21:00:00,CST,22-MAY-55 21:00:00,0,0,0,0,.25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.62,-100.70,,
Hail,C,73,KINGFISHER,,23-MAY-55 16:15:00,CST,23-MAY-55 16:15:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,36.08,-97.90,,
Hail,C,83,LOGAN,,23-MAY-55 21:00:00,CST,23-MAY-55 21:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,35.88,-97.40,,
Hail,C,37,CREEK,,23-MAY-55 21:30:00,CST,23-MAY-55 21:30:00,0,0,0,0,0,0,,1.25,,,,,0,0,,,,,0,,,0,,,35.78,-96.40,,
Tornado,C,53,GRANT,,25-MAY-55 21:00:00,CST,25-MAY-55 21:00:00,1,0,0,0,25K,0,,0,,,,F3,13.3,440,,,,,0,,,0,,,36.70,-97.62,36.85,-97.47
Tornado,C,71,KAY,,25-MAY-55 21:26:00,CST,25-MAY-55 21:26:00,280,0,20,0,25M,0,,0,,,,F5,19.6,500,,,,,0,,,0,,,36.72,-97.28,37.00,-97.25
Tornado,C,71,KAY,,25-MAY-55 22:00:00,CST,25-MAY-55 22:00:00,0,0,0,0,250K,0,,0,,,,F5,8,660,,,,,0,,,0,,,36.88,-97.15,37.00,-97.15
Tornado,C,65,JACKSON,,25-MAY-55 23:00:00,CST,25-MAY-55 23:00:00,0,0,0,0,25K,0,,0,,,,F1,6.2,300,,,,,0,,,0,,,34.70,-99.50,34.77,-99.43
Tornado,C,137,STEPHENS,,26-MAY-55 02:30:00,CST,26-MAY-55 02:30:00,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.45,-97.67,,
Tornado,C,51,GRADY,,26-MAY-55 02:30:00,CST,26-MAY-55 02:30:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.07,-97.93,,
Thunderstorm Wind,C,109,OKLAHOMA,,26-MAY-55 02:57:00,CST,26-MAY-55 02:57:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,35.38,-97.58,,
Tornado,C,109,OKLAHOMA,,26-MAY-55 03:00:00,CST,26-MAY-55 03:00:00,0,0,0,0,25K,0,,0,,,,F1,.5,50,,,,,0,,,0,,,35.42,-97.50,,
Tornado,C,27,CLEVELAND,,26-MAY-55 03:00:00,CST,26-MAY-55 03:00:00,0,0,0,0,.25K,0,,0,,,,F1,11.6,70,,,,,0,,,0,,,35.25,-97.50,35.37,-97.35
Tornado,C,125,POTTAWATOMIE,,26-MAY-55 03:30:00,CST,26-MAY-55 03:30:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.33,-97.00,,
Tornado,C,119,PAYNE,,26-MAY-55 04:00:00,CST,26-MAY-55 04:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.98,-96.77,,
Tornado,C,71,KAY,,25-MAY-55 21:00:00,CST,25-MAY-55 21:00:00,0,0,0,0,250K,0,,0,,,,F2,2.7,500,,,,,0,,,0,,,36.70,-97.30,36.73,-97.27
Tornado,C,51,GRADY,,05-JAN-55 05:00:00,CST,05-JAN-55 05:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.07,-97.93,,
Tornado,C,121,PITTSBURG,,28-FEB-55 21:30:00,CST,28-FEB-55 21:30:00,0,0,0,0,25K,0,,0,,,,F2,2,33,,,,,0,,,0,,,35.00,-95.85,,
Tornado,C,11,ARMSTRONG,,16-JUN-55 15:30:00,CST,16-JUN-55 15:30:00,0,0,0,0,0K,0,,0,,,,F0,2,17,,,,,0,,,0,,,35.22,-101.27,,
Tornado,C,65,CARSON,,16-JUN-55 15:30:00,CST,16-JUN-55 15:30:00,0,0,0,0,.03K,0,,0,,,,F1,1,17,,,,,0,,,0,,,35.28,-101.38,,
Tornado,C,441,TAYLOR,,16-JUN-55 15:30:00,CST,16-JUN-55 15:30:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,32.45,-99.85,,
Hail,C,399,RUNNELS,,16-JUN-55 15:30:00,CST,16-JUN-55 15:30:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,32.08,-99.90,,
Tornado,C,65,CARSON,,16-JUN-55 16:07:00,CST,16-JUN-55 16:07:00,0,0,0,0,0K,0,,0,,,,F0,.3,33,,,,,0,,,0,,,35.35,-101.35,,
Hail,C,345,MOTLEY,,16-JUN-55 16:30:00,CST,16-JUN-55 16:30:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,34.00,-100.78,,
Tornado,C,211,HEMPHILL,,16-JUN-55 17:00:00,CST,16-JUN-55 17:00:00,0,0,0,0,25K,0,,0,,,,F1,3.8,1320,,,,,0,,,0,,,35.92,-100.12,35.95,-100.07
Thunderstorm Wind,C,267,KIMBLE,,16-JUN-55 17:00:00,CST,16-JUN-55 17:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.50,-99.78,,
Tornado,C,129,DONLEY,,16-JUN-55 18:30:00,CST,16-JUN-55 18:30:00,0,0,0,0,0K,0,,0,,,,F0,1,3,,,,,0,,,0,,,34.97,-100.93,,
Tornado,C,129,DONLEY,,16-JUN-55 18:30:00,CST,16-JUN-55 18:30:00,0,0,0,0,.03K,0,,0,,,,F2,1,20,,,,,0,,,0,,,35.00,-101.07,,
Tornado,C,87,COLLINGSWORTH,,17-JUN-55 19:10:00,CST,17-JUN-55 19:10:00,0,0,0,0,250K,0,,0,,,,F3,16.2,67,,,,,0,,,0,,,34.85,-100.22,34.88,-99.93
Thunderstorm Wind,C,75,CHILDRESS,,18-JUN-55 02:00:00,CST,18-JUN-55 02:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.38,-100.18,,
Thunderstorm Wind,C,439,TARRANT,,18-JUN-55 02:45:00,CST,18-JUN-55 02:45:00,0,0,0,0,0,0,,52,,,,,0,0,,,,,0,,,0,,,32.78,-97.08,,
Thunderstorm Wind,C,251,JOHNSON,,18-JUN-55 03:30:00,CST,18-JUN-55 03:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.28,-97.40,,
Tornado,C,107,CROSBY,,18-JUN-55 19:00:00,CST,18-JUN-55 19:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.73,-101.40,,
Tornado,C,369,PARMER,,18-JUN-55 19:05:00,CST,18-JUN-55 19:05:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,34.55,-102.68,,
Tornado,C,421,SHERMAN,,18-JUN-55 20:00:00,CST,18-JUN-55 20:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.33,-102.07,,
Tornado,C,421,SHERMAN,,18-JUN-55 20:00:00,CST,18-JUN-55 20:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.33,-102.07,,
Hail,C,121,MERRICK,,12-JUL-55 15:20:00,CST,12-JUL-55 15:20:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41.00,-98.28,,
Tornado,C,93,HOWARD,,12-JUL-55 17:00:00,CST,12-JUL-55 17:00:00,0,0,0,0,.25K,0,,0,,,,F1,.1,33,,,,,0,,,0,,,41.10,-98.67,,
Tornado,C,17,BOLLINGER,,22-APR-55 14:45:00,CST,22-APR-55 14:45:00,0,0,0,0,25K,0,,0,,,,F1,.3,50,,,,,0,,,0,,,37.30,-89.98,,
Tornado,C,31,CAPE GIRARDEAU,,22-APR-55 16:00:00,CST,22-APR-55 16:00:00,1,0,0,0,250K,0,,0,,,,F2,4.1,50,,,,,0,,,0,,,37.22,-89.83,37.18,-89.77
Tornado,C,143,NEW MADRID,,22-APR-55 16:00:00,CST,22-APR-55 16:00:00,0,0,0,0,250K,0,,0,,,,F3,12.4,10,,,,,0,,,0,,,36.67,-89.52,36.72,-89.30
Tornado,C,201,SCOTT,,22-APR-55 17:10:00,CST,22-APR-55 17:10:00,0,0,0,0,25K,0,,0,,,,F2,.2,10,,,,,0,,,0,,,36.87,-89.57,,
Thunderstorm Wind,C,11,BIG STONE,,20-APR-55 08:30:00,CST,20-APR-55 08:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,45.50,-96.68,,
Hail,C,105,NOBLES,,27-APR-55 18:00:00,CST,27-APR-55 18:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,43.58,-95.90,,
Thunderstorm Wind,C,23,CHIPPEWA,,27-APR-55 18:00:00,CST,27-APR-55 18:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,45.00,-95.40,,
Hail,C,105,NOBLES,,27-APR-55 19:00:00,CST,27-APR-55 19:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,43.70,-95.78,,
Thunderstorm Wind,C,55,HOUSTON,,03-MAY-55 16:15:00,CST,03-MAY-55 16:15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.70,-91.58,,
Thunderstorm Wind,C,169,WINONA,,05-JUN-55 10:28:00,CST,05-JUN-55 10:28:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.88,-91.78,,
Hail,C,63,DE KALB,,18-JUL-55 17:25:00,CST,18-JUL-55 17:25:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,39.88,-94.40,,
Thunderstorm Wind,C,25,LEA,,30-APR-55 19:30:00,CST,30-APR-55 19:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.78,-103.50,,
Tornado,C,9,CURRY,,18-MAY-55 13:35:00,CST,18-MAY-55 13:35:00,0,0,0,0,2.5K,0,,0,,,,F1,.3,20,,,,,0,,,0,,,34.43,-103.62,,
Hail,C,39,RIO ARRIBA,,22-MAY-55 10:52:00,CST,22-MAY-55 10:52:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,36.88,-106.30,,
Hail,C,9,CURRY,,19-JUN-55 18:50:00,CST,19-JUN-55 18:50:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,34.38,-103.18,,
Tornado,C,19,BUFFALO,,12-JUL-55 18:15:00,CST,12-JUL-55 18:15:00,0,0,0,0,2.5K,0,,0,,,,F2,5.2,33,,,,,0,,,0,,,40.78,-99.02,40.85,-98.95
Tornado,C,157,SCOTTS BLUFF,,12-JUL-55 21:00:00,CST,12-JUL-55 21:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,41.83,-103.67,,
Hail,C,167,STANTON,,13-JUL-55 17:30:00,CST,13-JUL-55 17:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,42.00,-97.18,,
Thunderstorm Wind,C,167,STANTON,,13-JUL-55 17:30:00,CST,13-JUL-55 17:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.00,-97.18,,
Tornado,C,13,BOX BUTTE,,03-AUG-55 17:30:00,CST,03-AUG-55 17:30:00,0,0,0,0,.25K,0,,0,,,,F1,.5,33,,,,,0,,,0,,,42.32,-103.30,,
Tornado,C,77,GREELEY,,09-AUG-55 16:15:00,CST,09-AUG-55 16:15:00,0,0,0,0,2.5K,0,,0,,,,F1,2,80,,,,,0,,,0,,,41.40,-98.63,,
Tornado,C,47,DAWSON,,09-AUG-55 17:30:00,CST,09-AUG-55 17:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,17,,,,,0,,,0,,,40.77,-99.75,,
Tornado,C,133,MISSISSIPPI,,22-APR-55 21:00:00,CST,22-APR-55 21:00:00,0,0,0,0,.25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.78,-89.42,,
Tornado,C,227,WORTH,,23-APR-55 13:30:00,CST,23-APR-55 13:30:00,1,0,0,0,25K,0,,0,,,,F2,3,100,,,,,0,,,0,,,40.52,-94.53,40.55,-94.48
Tornado,C,5,ATCHISON,,23-APR-55 13:30:00,CST,23-APR-55 13:30:00,0,0,0,0,25K,0,,0,,,,F2,2.3,100,,,,,0,,,0,,,40.43,-95.30,40.47,-95.30
Thunderstorm Wind,C,13,MARICOPA,,12-JUN-55 15:30:00,CST,12-JUN-55 15:30:00,0,0,0,0,0,0,,62,,,,,0,0,,,,,0,,,0,,,33.38,-112.00,,
Hail,C,7,GILA,,13-JUN-55 14:00:00,CST,13-JUN-55 14:00:00,0,0,0,0,0,0,,3.00,,,,,0,0,,,,,0,,,0,,,34.20,-111.30,,
Thunderstorm Wind,C,21,PINAL,,13-JUN-55 15:00:00,CST,13-JUN-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.88,-111.80,,
Tornado,C,13,MARICOPA,,13-JUN-55 17:30:00,CST,13-JUN-55 17:30:00,0,0,0,0,25K,0,,0,,,,F1,1,33,,,,,0,,,0,,,33.25,-111.62,,
Hail,C,17,NAVAJO,,31-JUL-55 17:00:00,CST,31-JUL-55 17:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,34.28,-110.00,,
Thunderstorm Wind,C,21,PINAL,,02-AUG-55 20:30:00,CST,02-AUG-55 20:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.00,-110.68,,
Thunderstorm Wind,C,19,PIMA,,30-AUG-55 18:49:00,CST,30-AUG-55 18:49:00,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,32.08,-110.90,,
Tornado,C,163,SHERMAN,,17-SEP-55 23:45:00,CST,17-SEP-55 23:45:00,0,0,0,0,2.5K,0,,0,,,,F1,2,67,,,,,0,,,0,,,41.23,-98.97,,
Hail,C,9,BACA,,21-JUN-55 16:00:00,CST,21-JUN-55 16:00:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,37.00,-102.68,,
Hail,C,123,WELD,,26-JUN-55 15:00:00,CST,26-JUN-55 15:00:00,0,0,0,0,0,0,,3.00,,,,,0,0,,,,,0,,,0,,,40.58,-104.40,,
Thunderstorm Wind,C,211,SHELBY,,01-MAR-55 02:00:00,CST,01-MAR-55 02:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.20,-85.18,,
Thunderstorm Wind,C,45,CASEY,,01-MAR-55 02:30:00,CST,01-MAR-55 02:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,37.28,-84.90,,
Hail,C,163,MEADE,,04-MAR-55 16:30:00,CST,04-MAR-55 16:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,37.88,-86.08,,
Hail,C,163,MEADE,,04-MAR-55 17:28:00,CST,04-MAR-55 17:28:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,37.88,-86.00,,
Thunderstorm Wind,C,119,MADISON,,25-MAY-55 10:58:00,CST,25-MAY-55 10:58:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,42.00,-97.40,,
Tornado,C,43,DAKOTA,,26-MAY-55 17:00:00,CST,26-MAY-55 17:00:00,0,0,0,0,0K,0,,0,,,,F1,4.3,17,,,,,0,,,0,,,42.32,-96.50,42.38,-96.55
Tornado,C,179,WAYNE,,26-MAY-55 17:30:00,CST,26-MAY-55 17:30:00,0,0,0,0,25K,0,,0,,,,F2,6.5,167,,,,,0,,,0,,,42.23,-97.00,42.32,-96.92
Thunderstorm Wind,C,71,ORANGE,,29-MAY-55 17:18:00,CST,29-MAY-55 17:18:00,0,0,0,0,0,0,,66,,,,,0,0,,,,,0,,,0,,,41.50,-74.00,,
Hail,C,117,WAYNE,,07-JUN-55 14:30:00,CST,07-JUN-55 14:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,43.20,-76.78,,
Thunderstorm Wind,C,55,MONROE,,30-AUG-55 14:30:00,CST,30-AUG-55 14:30:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,43.08,-77.68,,
Tornado,C,97,SCHUYLER,,30-AUG-55 15:20:00,CST,30-AUG-55 15:20:00,0,0,0,0,25K,0,,0,,,,F3,1,200,,,,,0,,,0,,,42.33,-76.92,,
Tornado,C,197,SCHUYLER,,26-MAY-55 20:00:00,CST,26-MAY-55 20:00:00,2,0,0,0,25K,0,,0,,,,F2,11.7,27,,,,,0,,,0,,,40.43,-92.68,40.60,-92.62
Tornado,C,113,LINCOLN,,27-MAY-55 15:00:00,CST,27-MAY-55 15:00:00,0,0,0,0,.03K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,39.12,-90.72,,
Tornado,C,37,CASS,,27-MAY-55 21:00:00,CST,27-MAY-55 21:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,38.73,-94.40,,
Hail,C,177,RAY,,27-MAY-55 22:00:00,CST,27-MAY-55 22:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,39.20,-94.00,,
Thunderstorm Wind,C,101,JOHNSON,,28-MAY-55 01:30:00,CST,28-MAY-55 01:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.70,-93.58,,
Thunderstorm Wind,C,219,WARREN,,31-MAY-55 15:00:00,CST,31-MAY-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.78,-91.08,,
Tornado,C,123,WELD,,26-JUN-55 19:00:00,CST,26-JUN-55 19:00:00,0,0,0,0,.25K,0,,0,,,,,0,33,,,,,0,,,0,,,40.57,-104.37,,
Tornado,C,123,WELD,,27-JUN-55 17:00:00,CST,27-JUN-55 17:00:00,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,40.50,-104.50,,
Tornado,C,123,WELD,,27-JUN-55 17:00:00,CST,27-JUN-55 17:00:00,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,40.50,-104.50,,
Hail,C,123,WELD,,27-JUN-55 19:00:00,CST,27-JUN-55 19:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,40.78,-104.30,,
Tornado,C,1,ADAMS,,02-JUL-55 21:00:00,CST,02-JUL-55 21:00:00,0,0,0,0,.25K,0,,0,,,,,0,33,,,,,0,,,0,,,39.98,-104.53,,
Tornado,C,3,ALAMOSA,,10-JUL-55 17:00:00,CST,10-JUL-55 17:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,37.45,-105.87,,
Tornado,C,123,WELD,,10-JUL-55 22:00:00,CST,10-JUL-55 22:00:00,0,0,0,0,2.5K,0,,0,,,,F2,4.3,33,,,,,0,,,0,,,40.52,-104.70,40.58,-104.73
Hail,C,105,RIO GRANDE,,12-JUL-55 16:30:00,CST,12-JUL-55 16:30:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,37.70,-106.30,,
Hail,C,41,EL PASO,,14-JUL-55 16:30:00,CST,14-JUL-55 16:30:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,38.88,-104.08,,
Thunderstorm Wind,C,25,CROWLEY,,26-JUL-55 16:00:00,CST,26-JUL-55 16:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.20,-103.90,,
Thunderstorm Wind,C,147,NODAWAY,,02-JUN-55 13:00:00,CST,02-JUN-55 13:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.28,-94.78,,
Hail,C,33,CARROLL,,05-JUN-55 15:30:00,CST,05-JUN-55 15:30:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,39.28,-93.58,,
Hail,C,97,JASPER,,06-JUN-55 13:45:00,CST,06-JUN-55 13:45:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,37.20,-94.50,,
Hail,C,43,CHRISTIAN,,06-JUN-55 21:30:00,CST,06-JUN-55 21:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,37.08,-93.28,,
Hail,C,111,LEWIS,,19-JUN-55 16:00:00,CST,19-JUN-55 16:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,40.20,-91.58,,
Hail,C,185,ST. CLAIR,,21-JUN-55 17:00:00,CST,21-JUN-55 17:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,38.00,-93.68,,
Hail,C,143,NEW MADRID,,21-JUN-55 20:00:00,CST,21-JUN-55 20:00:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,36.70,-89.58,,
Thunderstorm Wind,C,175,RANDOLPH,,24-JUN-55 21:00:00,CST,24-JUN-55 21:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.50,-92.58,,
Hail,C,63,DE KALB,,25-JUN-55 01:00:00,CST,25-JUN-55 01:00:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,39.88,-94.58,,
Tornado,C,153,OZARK,,05-JUL-55 15:00:00,CST,05-JUL-55 15:00:00,0,0,0,0,.03K,0,,0,,,,F0,.2,10,,,,,0,,,0,,,36.62,-92.43,,
Thunderstorm Wind,C,125,MARIES,,10-JUL-55 15:05:00,CST,10-JUL-55 15:05:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,38.08,-91.78,,
Tornado,C,141,VAN BUREN,,02-NOV-55 11:30:00,CST,02-NOV-55 11:30:00,5,0,0,0,25K,0,,0,,,,F2,29.9,67,,,,,0,,,0,,,35.65,-92.83,35.67,-92.30
Tornado,C,87,MADISON,,15-NOV-55 12:00:00,CST,15-NOV-55 12:00:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.90,-93.67,,
Tornado,C,105,PERRY,,15-NOV-55 15:26:00,CST,15-NOV-55 15:26:00,0,0,0,0,250K,0,,0,,,,F2,1.5,73,,,,,0,,,0,,,35.03,-93.05,,
