EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,131,STONE,,04-APR-53 15:03:00,CST,04-APR-53 15:03:00,0,0,0,0,25K,0,,0,,,,F2,0,100,,,,,0,,,0,,,30.85,-89.13,,
Tornado,C,25,CLAY,,14-APR-53 14:30:00,CST,14-APR-53 14:30:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,33.73,-88.77,,
Tornado,C,63,JEFFERSON,,24-APR-53 14:00:00,CST,24-APR-53 14:00:00,0,0,0,0,25K,0,,0,,,,F2,96.7,30,,,,,0,,,0,,,31.72,-91.07,32.58,-89.77
Tornado,C,129,SMITH,,04-MAY-53 10:30:00,CST,04-MAY-53 10:30:00,1,0,0,0,25K,0,,0,,,,F2,1.5,200,,,,,0,,,0,,,31.83,-89.43,,
Tornado,C,3,ALCORN,,04-MAY-53 11:15:00,CST,04-MAY-53 11:15:00,0,0,0,0,25K,0,,0,,,,F2,8.8,20,,,,,0,,,0,,,34.92,-88.52,34.98,-88.38
Tornado,C,131,STONE,,04-MAY-53 12:00:00,CST,04-MAY-53 12:00:00,0,0,0,0,25K,0,,0,,,,F1,6.2,100,,,,,0,,,0,,,30.85,-89.13,30.90,-89.05
Tornado,C,25,CLAY,,14-MAY-53 13:30:00,CST,14-MAY-53 13:30:00,1,0,0,0,0K,0,,0,,,,F2,7.2,33,,,,,0,,,0,,,33.60,-88.62,33.68,-88.55
Tornado,C,95,MONROE,,14-MAY-53 13:45:00,CST,14-MAY-53 13:45:00,0,0,0,0,0K,0,,0,,,,F2,11.5,100,,,,,0,,,0,,,33.68,-88.55,33.82,-88.43
Tornado,C,49,HINDS,,08-AUG-53 21:00:00,CST,08-AUG-53 21:00:00,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,32.35,-90.17,,
Tornado,C,47,HARRISON,,09-AUG-53 13:15:00,CST,09-AUG-53 13:15:00,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,30.32,-89.23,,
Tornado,C,55,ISSAQUENA,,03-DEC-53 05:30:00,CST,03-DEC-53 05:30:00,20,0,0,0,2.5M,0,,0,,,,F3,8.3,300,,,,,0,,,0,,,32.73,-91.07,32.80,-90.95
Tornado,C,149,WARREN,,05-DEC-53 17:45:00,CST,05-DEC-53 17:45:00,270,0,38,0,25M,0,,0,,,,F5,9,500,,,,,0,,,0,,,32.33,-90.90,32.42,-90.78
Tornado,C,27,COAHOMA,,05-DEC-53 20:15:00,CST,05-DEC-53 20:15:00,11,0,0,0,25K,0,,0,,,,F2,8.2,30,,,,,0,,,0,,,34.20,-90.73,34.28,-90.83
Tornado,C,99,MURRAY,,19-FEB-53 21:15:00,CST,19-FEB-53 21:15:00,0,0,0,0,2.5K,0,,0,,,,F1,4.7,67,,,,,0,,,0,,,34.45,-96.97,34.50,-96.92
Tornado,C,95,MARSHALL,,19-FEB-53 21:45:00,CST,19-FEB-53 21:45:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.00,-96.75,,
Tornado,C,51,GRADY,,13-MAR-53 17:15:00,CST,13-MAR-53 17:15:00,1,0,0,0,25K,0,,0,,,,F2,23.6,100,,,,,0,,,0,,,34.77,-97.95,35.07,-97.75
Tornado,C,51,GRADY,,13-MAR-53 18:19:00,CST,13-MAR-53 18:19:00,8,0,1,0,250K,0,,0,,,,F3,1,100,,,,,0,,,0,,,34.88,-97.70,,
Tornado,C,87,MCCLAIN,,13-MAR-53 18:45:00,CST,13-MAR-53 18:45:00,2,0,0,0,250K,0,,0,,,,F2,2,100,,,,,0,,,0,,,35.07,-97.48,,
Tornado,C,27,CLEVELAND,,13-MAR-53 19:30:00,CST,13-MAR-53 19:30:00,0,0,0,0,2.5K,0,,0,,,,F2,1.3,250,,,,,0,,,0,,,35.18,-97.25,,
Tornado,C,85,LOVE,,13-MAR-53 19:30:00,CST,13-MAR-53 19:30:00,11,0,2,0,25K,0,,0,,,,F3,25.8,200,,,,,0,,,0,,,33.92,-97.27,34.18,-96.95
Tornado,C,19,CARTER,,13-MAR-53 19:30:00,CST,13-MAR-53 19:30:00,0,0,0,0,25K,0,,0,,,,F3,19.5,33,,,,,0,,,0,,,34.18,-96.95,34.32,-96.65
Tornado,C,79,LE FLORE,,13-MAR-53 22:00:00,CST,13-MAR-53 22:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,100,,,,,0,,,0,,,35.00,-94.53,,
Tornado,C,25,CLARK,,29-MAY-53 21:30:00,CST,29-MAY-53 21:30:00,0,0,0,0,25K,0,,0,,,,F2,1.9,33,,,,,0,,,0,,,44.65,-97.62,44.68,-97.57
Tornado,C,41,DEWEY,,02-JUN-53 18:00:00,CST,02-JUN-53 18:00:00,0,0,0,0,25K,0,,0,,,,F2,5.9,33,,,,,0,,,0,,,45.00,-101.23,45.02,-101.10
Tornado,C,35,DAVISON,,07-JUN-53 17:45:00,CST,07-JUN-53 17:45:00,0,0,0,0,0K,0,,0,,,,F0,1.5,33,,,,,0,,,0,,,43.85,-98.02,,
Tornado,C,131,DAVISON,,14-JUN-53 16:00:00,CST,14-JUN-53 16:00:00,0,0,0,0,25K,0,,0,,,,F2,27.7,440,,,,,0,,,0,,,43.47,-101.50,43.83,-101.27
Tornado,C,401,RUSK,,19-FEB-53 15:00:00,CST,19-FEB-53 15:00:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,32.10,-94.60,,
Tornado,C,37,DAY,,15-JUN-53 16:00:00,CST,15-JUN-53 16:00:00,0,0,0,0,2.5K,0,,0,,,,F2,7.6,33,,,,,0,,,0,,,45.50,-97.98,45.58,-97.87
Tornado,C,87,MCCOOK,,18-JUN-53 23:45:00,CST,18-JUN-53 23:45:00,0,0,0,0,.25K,0,,0,,,,F1,9.3,67,,,,,0,,,0,,,43.75,-97.37,43.80,-97.18
Tornado,C,81,LAWRENCE,,04-AUG-53 18:55:00,CST,04-AUG-53 18:55:00,0,0,0,0,.25K,0,,0,,,,F1,2,30,,,,,0,,,0,,,44.48,-103.78,,
Tornado,C,169,WINONA,,10-MAY-53 18:20:00,CST,10-MAY-53 18:20:00,5,0,0,0,2.5M,0,,0,,,,F4,17.8,33,,,,,0,,,0,,,44.00,-92.08,44.20,-91.85
Tornado,C,91,MARTIN,,07-JUN-53 19:00:00,CST,07-JUN-53 19:00:00,0,0,0,0,25K,0,,0,,,,F1,19.1,33,,,,,0,,,0,,,43.75,-94.68,43.98,-94.47
Tornado,C,137,ST. LOUIS,,20-JUN-53 16:15:00,CST,20-JUN-53 16:15:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,48.43,-93.03,,
Tornado,C,13,BLUE EARTH,,25-JUL-53 18:15:00,CST,25-JUL-53 18:15:00,1,0,0,0,250K,0,,0,,,,F2,.5,67,,,,,0,,,0,,,44.17,-93.88,,
Tornado,C,145,STEARNS,,18-AUG-53 18:00:00,CST,18-AUG-53 18:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,45.50,-94.70,,
Tornado,C,127,NASH,,15-MAR-53 20:00:00,CST,15-MAR-53 20:00:00,0,0,0,0,.03K,0,,0,,,,F3,1.3,27,,,,,0,,,0,,,35.77,-78.10,35.75,-78.08
Tornado,C,195,WILSON,,15-MAR-53 20:25:00,CST,15-MAR-53 20:25:00,1,0,0,0,250K,0,,0,,,,F3,19.6,27,,,,,0,,,0,,,35.75,-78.08,35.75,-77.73
Tornado,C,65,EDGECOMBE,,15-MAR-53 20:50:00,CST,15-MAR-53 20:50:00,0,0,0,0,.03K,0,,0,,,,F3,9.2,27,,,,,0,,,0,,,35.75,-77.73,35.75,-77.57
Tornado,C,141,PENDER,,30-APR-53 18:00:00,CST,30-APR-53 18:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.00,-77.67,,
Tornado,C,19,PENOBSCOT,,06-JUN-53 14:15:00,CST,06-JUN-53 14:15:00,1,0,0,0,.25K,0,,0,,,,F1,.2,33,,,,,0,,,0,,,45.05,-69.30,,
Tornado,C,5,CUMBERLAND,,07-JUL-53 11:45:00,CST,07-JUL-53 11:45:00,1,0,0,0,0K,0,,0,,,,F0,1,7,,,,,0,,,0,,,43.82,-70.12,,
Tornado,C,55,ISSAQUENA,,22-JAN-53 23:00:00,CST,22-JAN-53 23:00:00,0,0,0,0,250K,0,,0,,,,F2,29.7,100,,,,,0,,,0,,,31.55,-90.88,31.92,-90.62
Tornado,C,53,HUMPHREYS,,22-JAN-53 23:00:00,CST,22-JAN-53 23:00:00,1,0,0,0,250K,0,,0,,,,F2,15.5,100,,,,,0,,,0,,,31.92,-90.62,32.12,-90.50
Tornado,C,151,WASHINGTON,,20-FEB-53 11:00:00,CST,20-FEB-53 11:00:00,2,0,0,0,25K,0,,0,,,,F2,1,100,,,,,0,,,0,,,33.03,-91.02,,
Tornado,C,15,CARROLL,,20-FEB-53 12:00:00,CST,20-FEB-53 12:00:00,0,0,0,0,25K,0,,0,,,,F1,16.5,100,,,,,0,,,0,,,33.52,-89.92,33.70,-89.73
Tornado,C,115,PONTOTOC,,20-FEB-53 12:00:00,CST,20-FEB-53 12:00:00,1,0,0,0,2.5K,0,,0,,,,F2,14.2,880,,,,,0,,,0,,,34.25,-89.05,34.35,-88.83
Tornado,C,13,BATES,,03-AUG-53 17:00:00,CST,03-AUG-53 17:00:00,0,0,0,0,.03K,0,,0,,,,F0,.2,10,,,,,0,,,0,,,38.22,-94.12,,
Tornado,C,25,CLARK,,09-MAY-53 19:00:00,CST,09-MAY-53 19:00:00,0,0,0,0,25K,0,,0,,,,F1,6.8,97,,,,,0,,,0,,,44.57,-97.52,44.67,-97.47
Tornado,C,103,PENNINGTON,,28-MAY-53 20:00:00,CST,28-MAY-53 20:00:00,0,0,0,0,.25K,0,,0,,,,F0,20.6,33,,,,,0,,,0,,,43.93,-104.05,44.12,-103.72
Tornado,C,31,CORSON,,29-MAY-53 15:45:00,CST,29-MAY-53 15:45:00,2,0,0,0,250K,0,,0,,,,F2,.5,33,,,,,0,,,0,,,45.82,-100.82,,
Tornado,C,49,LEWIS AND CLARK,,07-JUN-53 19:00:00,CST,07-JUN-53 19:00:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,47.28,-112.17,,
Tornado,C,21,DAWSON,,23-JUN-53 21:55:00,CST,23-JUN-53 21:55:00,0,0,0,0,.25K,0,,0,,,,F2,33.5,1320,,,,,0,,,0,,,47.23,-105.15,47.58,-104.65
Tornado,C,21,DAWSON,,23-JUN-53 22:30:00,CST,23-JUN-53 22:30:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,47.27,-105.12,,
Tornado,C,85,ROOSEVELT,,30-JUL-53 20:00:00,CST,30-JUL-53 20:00:00,0,0,0,0,.25K,0,,0,,,,F1,0,7,,,,,0,,,0,,,48.08,-105.58,,
Tornado,C,175,VALLEY,,28-APR-53 16:30:00,CST,28-APR-53 16:30:00,0,0,0,0,2.5K,0,,0,,,,F0,.9,30,,,,,0,,,0,,,41.73,-98.93,,
Tornado,C,185,YORK,,28-APR-53 19:00:00,CST,28-APR-53 19:00:00,0,0,0,0,.25K,0,,0,,,,,0,33,,,,,0,,,0,,,40.88,-97.75,,
Tornado,C,179,WAYNE,,09-MAY-53 21:00:00,CST,09-MAY-53 21:00:00,0,0,0,0,25K,0,,0,,,,,1.5,33,,,,,0,,,0,,,42.30,-97.47,,
Tornado,C,169,THAYER,,09-MAY-53 21:45:00,CST,09-MAY-53 21:45:00,80,0,5,0,2.5M,0,,0,,,,F3,6.5,880,,,,,0,,,0,,,40.25,-97.57,40.30,-97.45
Tornado,C,59,FILLMORE,,09-MAY-53 22:00:00,CST,09-MAY-53 22:00:00,0,0,0,0,2.5M,0,,0,,,,F3,35.7,880,,,,,0,,,0,,,40.30,-97.45,40.77,-97.15
Tornado,C,159,SEWARD,,09-MAY-53 22:45:00,CST,09-MAY-53 22:45:00,2,0,0,0,2.5M,0,,0,,,,F3,4.7,880,,,,,0,,,0,,,40.77,-97.15,40.77,-97.05
Tornado,C,47,DAWSON,,09-MAY-53 23:00:00,CST,09-MAY-53 23:00:00,0,0,0,0,2.5K,0,,0,,,,F2,1.5,33,,,,,0,,,0,,,40.97,-99.47,,
Tornado,C,159,SEWARD,,10-MAY-53 01:10:00,CST,10-MAY-53 01:10:00,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,40.93,-97.28,,
Tornado,C,77,RICHLAND,,29-MAY-53 18:00:00,CST,29-MAY-53 18:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,46.20,-97.13,,
Tornado,C,17,CASS,,29-MAY-53 23:00:00,CST,29-MAY-53 23:00:00,0,0,0,0,25K,0,,0,,,,F2,3.6,100,,,,,0,,,0,,,47.15,-96.93,47.20,-96.87
Tornado,C,93,STUTSMAN,,30-MAY-53 15:00:00,CST,30-MAY-53 15:00:00,0,0,0,0,0K,0,,0,,,,,0,20,,,,,0,,,0,,,46.83,-98.67,,
Tornado,C,93,STUTSMAN,,30-MAY-53 15:00:00,CST,30-MAY-53 15:00:00,0,0,0,0,25K,0,,0,,,,F2,5.4,33,,,,,0,,,0,,,46.67,-98.68,46.70,-98.57
Tornado,C,105,WILLIAMS,,13-JUN-53 16:20:00,CST,13-JUN-53 16:20:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,48.17,-103.38,,
Tornado,C,75,RENVILLE,,13-JUN-53 17:00:00,CST,13-JUN-53 17:00:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,48.67,-101.50,,
Tornado,C,97,TRAILL,,27-JUN-53 14:30:00,CST,27-JUN-53 14:30:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,47.50,-97.08,,
Tornado,C,103,WELLS,,06-JUL-53 20:00:00,CST,06-JUL-53 20:00:00,0,0,0,0,250K,0,,0,,,,F1,0,33,,,,,0,,,0,,,47.45,-99.92,,
Tornado,C,59,MORTON,,29-MAY-53 17:00:00,CST,29-MAY-53 17:00:00,20,0,2,0,250K,0,,0,,,,F5,7.4,600,,,,,0,,,0,,,46.45,-100.67,46.55,-100.58
Tornado,C,29,EMMONS,,29-MAY-53 17:30:00,CST,29-MAY-53 17:30:00,0,0,0,0,250K,0,,0,,,,F5,7.4,600,,,,,0,,,0,,,46.55,-100.58,46.63,-100.47
Tornado,C,69,HENRY,,08-JUN-53 18:00:00,CST,08-JUN-53 18:00:00,1,0,5,0,0K,0,,0,,,,F4,3.3,33,,,,,0,,,0,,,41.22,-83.90,41.25,-83.83
Tornado,C,173,WOOD,,08-JUN-53 18:10:00,CST,08-JUN-53 18:10:00,8,0,3,0,0K,0,,0,,,,F4,20.5,33,,,,,0,,,0,,,41.25,-83.83,41.27,-83.43
Tornado,C,143,SANDUSKY,,08-JUN-53 18:40:00,CST,08-JUN-53 18:40:00,0,0,0,0,0K,0,,0,,,,F4,32.6,100,,,,,0,,,0,,,41.27,-83.43,41.42,-82.83
Tornado,C,43,ERIE,,08-JUN-53 19:08:00,CST,08-JUN-53 19:08:00,23,0,2,0,0K,0,,0,,,,F4,26,33,,,,,0,,,0,,,41.42,-82.83,41.47,-82.33
Tornado,C,93,LORAIN,,08-JUN-53 19:30:00,CST,08-JUN-53 19:30:00,47,0,1,0,0K,0,,0,,,,F4,20,33,,,,,0,,,0,,,41.47,-82.33,41.37,-81.97
Tornado,C,35,CUYAHOGA,,08-JUN-53 20:00:00,CST,08-JUN-53 20:00:00,300,0,6,0,0K,0,,0,,,,F4,15.6,33,,,,,0,,,0,,,41.37,-81.97,41.50,-81.72
Tornado,C,135,PREBLE,,13-JUN-53 11:45:00,CST,13-JUN-53 11:45:00,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,39.73,-84.63,,
Tornado,C,115,POPE,,14-MAR-53 01:35:00,CST,14-MAR-53 01:35:00,7,0,0,0,2.5K,0,,0,,,,F3,9.5,880,,,,,0,,,0,,,35.32,-93.25,35.40,-93.12
Tornado,C,33,CRAWFORD,,23-APR-53 19:00:00,CST,23-APR-53 19:00:00,0,0,0,0,2.5K,0,,0,,,,F3,0,880,,,,,0,,,0,,,35.48,-94.22,,
Tornado,C,91,MILLER,,24-APR-53 04:00:00,CST,24-APR-53 04:00:00,0,0,0,0,25K,0,,0,,,,F2,1,100,,,,,0,,,0,,,33.42,-94.00,,
Tornado,C,115,POPE,,10-MAY-53 12:10:00,CST,10-MAY-53 12:10:00,0,0,0,0,0K,0,,0,,,,F2,2.3,200,,,,,0,,,0,,,35.27,-93.17,35.28,-93.13
Tornado,C,41,DESHA,,20-JUL-53 14:30:00,CST,20-JUL-53 14:30:00,0,0,0,0,250K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.85,-91.13,,
Tornado,C,3,ASHLEY,,05-DEC-53 18:00:00,CST,05-DEC-53 18:00:00,0,0,0,0,250K,0,,0,,,,F2,32.2,880,,,,,0,,,0,,,33.00,-91.80,33.35,-91.43
Tornado,C,25,CLEVELAND,,07-JAN-53 20:15:00,CST,07-JAN-53 20:15:00,2,0,0,0,2.5K,0,,0,,,,F2,4.5,100,,,,,0,,,0,,,33.83,-92.17,33.87,-92.10
Tornado,C,117,PRAIRIE,,20-FEB-53 10:15:00,CST,20-FEB-53 10:15:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.77,-91.57,,
Tornado,C,137,STONE,,14-MAR-53 00:30:00,CST,14-MAR-53 00:30:00,0,0,0,0,250K,0,,0,,,,F2,36.2,333,,,,,0,,,0,,,35.88,-92.23,36.18,-91.70
Tornado,C,83,LOGAN,,14-MAR-53 00:30:00,CST,14-MAR-53 00:30:00,0,0,0,0,250K,0,,0,,,,F3,40.1,880,,,,,0,,,0,,,35.22,-93.95,35.55,-93.37
Tornado,C,149,YELL,,14-MAR-53 01:30:00,CST,14-MAR-53 01:30:00,0,0,0,0,2.5K,0,,0,,,,F3,2.7,880,,,,,0,,,0,,,35.28,-93.28,35.32,-93.25
Tornado,C,47,EMMET,,20-SEP-53 17:00:00,CST,20-SEP-53 17:00:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,45.37,-84.97,,
Tornado,C,99,STANISLAUS,,27-APR-53 15:15:00,CST,27-APR-53 15:15:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,37.65,-121.00,,
Tornado,C,21,GLENN,,19-MAY-53 15:30:00,CST,19-MAY-53 15:30:00,0,0,0,0,2.5K,0,,0,,,,F2,2,33,,,,,0,,,0,,,39.75,-122.18,,
Tornado,C,27,WORCESTER,,09-JUN-53 14:25:00,CST,09-JUN-53 14:25:00,1228,0,90,0,250M,0,,0,,,,F4,34.9,900,,,,,0,,,0,,,42.47,-72.17,42.30,-71.52
Tornado,C,27,WORCESTER,,09-JUN-53 15:30:00,CST,09-JUN-53 15:30:00,1,0,0,0,2.5M,0,,0,,,,F3,14.9,667,,,,,0,,,0,,,42.17,-71.77,42.10,-71.48
