EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,77,GREENE,,08-AUG-50 01:00:00,CST,08-AUG-50 01:00:00,0,0,0,0,.25K,0,,0,,,,F1,2,10,,,,,0,,,0,,,37.13,-93.38,,
Tornado,C,67,HUTCHINSON,,08-MAY-50 04:30:00,CST,08-MAY-50 04:30:00,0,0,0,0,2.5K,0,,0,,,,F1,1,33,,,,,0,,,0,,,43.38,-97.97,,
Tornado,C,169,STORY,,15-JUN-50 20:00:00,CST,15-JUN-50 20:00:00,5,0,0,0,0K,0,,0,,,,F3,5.6,300,,,,,0,,,0,,,41.98,-93.60,41.97,-93.48
Tornado,C,19,BUCHANAN,,01-JUL-50 20:00:00,CST,01-JUL-50 20:00:00,0,0,0,0,0K,0,,0,,,,F2,14,33,,,,,0,,,0,,,42.45,-91.92,,
Tornado,C,129,MILLS,,04-MAY-50 21:00:00,CST,04-MAY-50 21:00:00,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.95,-95.73,,
Tornado,C,137,MONTGOMERY,,08-MAY-50 19:20:00,CST,08-MAY-50 19:20:00,0,0,0,0,0K,0,,0,,,,F2,0,200,,,,,0,,,0,,,41.03,-95.27,41.02,-95.22
Tornado,C,31,DE SOTO,,12-FEB-50 13:00:00,CST,12-FEB-50 13:00:00,0,0,0,0,250K,0,,0,,,,F4,29.8,100,,,,,0,,,0,,,31.97,-94.00,32.35,-93.77
Tornado,C,31,DE SOTO,,12-FEB-50 13:20:00,CST,12-FEB-50 13:20:00,0,0,0,0,250K,0,,0,,,,F2,46.2,100,,,,,0,,,0,,,32.20,-93.58,32.80,-93.23
Tornado,C,85,SABINE,,12-FEB-50 14:00:00,CST,12-FEB-50 14:00:00,25,0,5,0,250K,0,,0,,,,F3,17.6,100,,,,,0,,,0,,,31.63,-93.65,31.83,-93.47
Tornado,C,17,CADDO,,12-FEB-50 14:00:00,CST,12-FEB-50 14:00:00,40,0,9,0,250K,0,,0,,,,F4,9,100,,,,,0,,,0,,,32.35,-93.77,32.47,-93.70
Tornado,C,15,BOSSIER,,12-FEB-50 14:20:00,CST,12-FEB-50 14:20:00,37,0,9,0,250K,0,,0,,,,F4,30.7,100,,,,,0,,,0,,,32.47,-93.70,32.85,-93.43
Tornado,C,69,NATCHITOCHES,,12-FEB-50 14:30:00,CST,12-FEB-50 14:30:00,0,0,0,0,250K,0,,0,,,,F3,16.5,100,,,,,0,,,0,,,31.83,-93.47,32.00,-93.27
Tornado,C,69,NATCHITOCHES,,12-FEB-50 15:00:00,CST,12-FEB-50 15:00:00,0,0,0,0,250K,0,,0,,,,F3,13.3,100,,,,,0,,,0,,,32.00,-93.27,32.18,-93.20
Tornado,C,119,WEBSTER,,12-FEB-50 15:00:00,CST,12-FEB-50 15:00:00,0,0,0,0,250K,0,,0,,,,F4,13.1,100,,,,,0,,,0,,,32.85,-93.43,33.00,-93.30
Tornado,C,13,BIENVILLE,,12-FEB-50 15:20:00,CST,12-FEB-50 15:20:00,0,0,0,0,250K,0,,0,,,,F3,27.1,100,,,,,0,,,0,,,32.18,-93.20,32.55,-93.03
Tornado,C,35,EAST CARROLL,,12-FEB-50 23:00:00,CST,12-FEB-50 23:00:00,0,0,0,0,25K,0,,0,,,,F1,.5,33,,,,,0,,,0,,,32.60,-91.33,,
Tornado,C,19,CALCASIEU,,19-MAR-50 07:30:00,CST,19-MAR-50 07:30:00,2,0,0,0,25K,0,,0,,,,F1,2,33,,,,,0,,,0,,,30.45,-93.45,,
Tornado,C,51,JEFFERSON,,19-MAR-50 13:15:00,CST,19-MAR-50 13:15:00,0,0,0,0,25K,0,,0,,,,F0,18.1,27,,,,,0,,,0,,,29.70,-90.10,29.67,-89.80
Tornado,C,5,ASCENSION,,19-MAR-50 13:15:00,CST,19-MAR-50 13:15:00,0,0,0,0,25K,0,,0,,,,F2,1,50,,,,,0,,,0,,,30.10,-91.00,,
Tornado,C,161,VAN WERT,,03-JAN-50 16:00:00,CST,03-JAN-50 16:00:00,1,0,0,0,25K,0,,0,,,,F1,.1,33,,,,,0,,,0,,,40.88,-84.58,,
Tornado,C,161,VAN WERT,,19-JUL-50 15:15:00,CST,19-JUL-50 15:15:00,0,0,0,0,0K,0,,0,,,,F2,0,200,,,,,0,,,0,,,40.80,-84.62,40.82,-84.58
Tornado,C,3,ALLEN,,19-JUL-50 15:15:00,CST,19-JUL-50 15:15:00,30,0,0,0,2.5M,0,,0,,,,F3,9.7,300,,,,,0,,,0,,,40.72,-84.08,40.83,-83.97
Tornado,C,31,COFFEY,,28-APR-50 17:00:00,CST,28-APR-50 17:00:00,0,0,0,0,25K,0,,0,,,,F1,19.8,33,,,,,0,,,0,,,38.12,-95.85,38.35,-95.63
Tornado,C,165,RUSH,,04-MAY-50 20:00:00,CST,04-MAY-50 20:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,38.68,-99.32,,
Tornado,C,9,BARTON,,04-MAY-50 23:10:00,CST,04-MAY-50 23:10:00,0,0,0,0,250K,0,,0,,,,F4,19.3,150,,,,,0,,,0,,,38.03,-99.12,38.27,-98.92
Tornado,C,145,PAWNEE,,04-MAY-50 23:30:00,CST,04-MAY-50 23:30:00,1,0,0,0,250K,0,,0,,,,F4,14.5,150,,,,,0,,,0,,,38.27,-98.92,38.45,-98.78
Tornado,C,85,JACKSON,,05-MAY-50 03:30:00,CST,05-MAY-50 03:30:00,12,0,0,0,250K,0,,0,,,,F3,3.3,440,,,,,0,,,0,,,39.62,-95.62,39.65,-95.57
Tornado,C,13,BROWN,,05-MAY-50 03:40:00,CST,05-MAY-50 03:40:00,0,0,0,0,250K,0,,0,,,,F3,14,440,,,,,0,,,0,,,39.65,-95.57,39.85,-95.52
Tornado,C,123,MITCHELL,,08-MAY-50 18:30:00,CST,08-MAY-50 18:30:00,0,0,0,0,250K,0,,0,,,,F2,12.6,660,,,,,0,,,0,,,39.35,-98.48,39.47,-98.30
Tornado,C,89,JEWELL,,08-MAY-50 19:00:00,CST,08-MAY-50 19:00:00,1,0,0,0,25K,0,,0,,,,F2,6.8,33,,,,,0,,,0,,,39.57,-98.30,39.63,-98.20
Tornado,C,17,CASS,,13-JUN-50 11:05:00,CST,13-JUN-50 11:05:00,0,0,0,0,250K,0,,0,,,,F3,2,33,,,,,0,,,0,,,46.80,-97.92,,
Tornado,C,23,DIVIDE,,14-JUN-50 17:00:00,CST,14-JUN-50 17:00:00,0,0,0,0,25K,0,,0,,,,F3,23.7,33,,,,,0,,,0,,,48.92,-103.77,48.78,-103.28
Tornado,C,115,DAWSON,,25-MAY-50 16:30:00,CST,25-MAY-50 16:30:00,0,0,0,0,2.5K,0,,0,,,,F1,3,880,,,,,0,,,0,,,32.67,-101.88,32.65,-101.85
Tornado,C,121,DENTON,,29-MAY-50 17:00:00,CST,29-MAY-50 17:00:00,0,0,0,0,0K,0,,0,,,,F1,3.4,267,,,,,0,,,0,,,33.35,-96.92,33.30,-96.92
Tornado,C,477,WASHINGTON,,05-JUN-50 15:55:00,CST,05-JUN-50 15:55:00,6,0,0,0,250K,0,,0,,,,F3,23.9,67,,,,,0,,,0,,,30.18,-96.40,30.02,-96.05
Tornado,C,15,AUSTIN,,05-JUN-50 16:00:00,CST,05-JUN-50 16:00:00,2,0,0,0,2.5M,0,,0,,,,F1,23.7,33,,,,,0,,,0,,,29.90,-96.40,29.72,-96.07
Tornado,C,205,HARTLEY,,19-JUN-50 20:40:00,CST,19-JUN-50 20:40:00,0,0,0,0,0K,0,,0,,,,F0,15.8,167,,,,,0,,,0,,,36.08,-102.53,36.08,-102.25
Tornado,C,45,FOUNTAIN,,19-JUL-50 14:30:00,CST,19-JUL-50 14:30:00,0,0,0,0,25K,0,,0,,,,F1,4.3,200,,,,,0,,,0,,,40.22,-87.15,40.18,-87.07
Tornado,C,3,ALLEN,,19-JUL-50 17:45:00,CST,19-JUL-50 17:45:00,0,0,0,0,0K,0,,0,,,,F2,1.1,100,,,,,0,,,0,,,41.07,-85.08,41.08,-85.08
Tornado,C,123,WELD,,22-JUL-50 15:07:00,CST,22-JUL-50 15:07:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,40.52,-104.57,,
Tornado,C,141,ST. JOSEPH,,03-JUL-50 18:20:00,CST,03-JUL-50 18:20:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,41.65,-86.30,,
Tornado,C,115,SEDGWICK,,05-AUG-50 17:30:00,CST,05-AUG-50 17:30:00,1,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.73,-102.55,40.72,-102.52
Tornado,C,115,SEDGWICK,,05-AUG-50 17:35:00,CST,05-AUG-50 17:35:00,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.70,-102.50,40.68,-102.47
Tornado,C,15,BERKELEY,,27-APR-50 16:00:00,CST,27-APR-50 16:00:00,0,0,0,0,25K,0,,0,,,,F1,.7,37,,,,,0,,,0,,,33.07,-80.00,,
Tornado,C,113,POLK,,13-JAN-50 05:25:00,CST,13-JAN-50 05:25:00,1,0,1,0,2.5K,0,,0,,,,F3,.6,17,,,,,0,,,0,,,34.40,-94.37,,
Tornado,C,39,BRAZORIA,,11-FEB-50 13:10:00,CST,11-FEB-50 13:10:00,0,0,0,0,25K,0,,0,,,,F2,9.9,400,,,,,0,,,0,,,29.42,-95.25,29.52,-95.13
Tornado,C,141,OSBORNE,,08-MAY-50 19:30:00,CST,08-MAY-50 19:30:00,2,0,0,0,25K,0,,0,,,,F2,19.6,440,,,,,0,,,0,,,39.23,-98.95,39.23,-98.58
Tornado,C,1,FAIRFIELD,,14-JUL-50 06:30:00,CST,14-JUL-50 06:30:00,3,0,0,0,250K,0,,0,,,,F2,5,100,,,,,0,,,0,,,41.27,-73.50,,
Tornado,C,107,WOOD,,09-AUG-50 16:55:00,CST,09-AUG-50 16:55:00,0,0,0,0,0K,0,,0,,,,F1,5,33,,,,,0,,,0,,,39.28,-81.38,,
Tornado,C,27,CLAIBORNE,,12-FEB-50 14:20:00,CST,12-FEB-50 14:20:00,10,0,5,0,250K,0,,0,,,,F2,12.2,100,,,,,0,,,0,,,32.80,-93.23,32.97,-93.17
Tornado,C,97,MOBILE,,18-APR-50 01:30:00,CST,18-APR-50 01:30:00,15,0,0,0,25K,0,,0,,,,F3,14,100,,,,,0,,,0,,,30.67,-88.20,30.85,-88.10
Tornado,C,41,UINTA,,10-MAY-50 13:00:00,CST,10-MAY-50 13:00:00,0,0,0,0,.03K,0,,0,,,,F2,2,33,,,,,0,,,0,,,41.18,-110.42,,
Tornado,C,27,NIOBRARA,,07-JUN-50 15:30:00,CST,07-JUN-50 15:30:00,0,0,0,0,.03K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,43.08,-104.50,,
Tornado,C,45,WESTON,,14-JUN-50 16:00:00,CST,14-JUN-50 16:00:00,0,0,0,0,.03K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,44.13,-104.18,,
Tornado,C,93,IRON,,25-JAN-50 19:30:00,CST,25-JAN-50 19:30:00,5,0,0,0,250K,0,,0,,,,F2,2.3,300,,,,,0,,,0,,,37.60,-90.68,37.63,-90.65
Tornado,C,29,CLOUD,,08-MAY-50 21:17:00,CST,08-MAY-50 21:17:00,1,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.40,-97.65,,
Tornado,C,313,WHITFIELD,,30-MAY-50 14:00:00,CST,30-MAY-50 14:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.5,7,,,,,0,,,0,,,34.75,-84.92,,
Tornado,C,45,CARROLL,,04-JUN-50 06:00:00,CST,04-JUN-50 06:00:00,0,0,0,0,2.5K,0,,0,,,,F0,2,200,,,,,0,,,0,,,33.68,-84.93,,
Tornado,C,89,DE KALB,,04-JUN-50 08:00:00,CST,04-JUN-50 08:00:00,1,0,0,0,25K,0,,0,,,,F1,3.3,7,,,,,0,,,0,,,33.85,-84.25,33.85,-84.20
Tornado,C,171,LAMAR,,07-JUN-50 17:30:00,CST,07-JUN-50 17:30:00,0,0,0,0,2.5K,0,,0,,,,F1,2,300,,,,,0,,,0,,,33.03,-84.15,,
Tornado,C,55,FINNEY,,06-AUG-50 18:00:00,CST,06-AUG-50 18:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,37.97,-100.77,,
Tornado,C,63,GOVE,,06-AUG-50 18:30:00,CST,06-AUG-50 18:30:00,0,0,0,0,250K,0,,0,,,,F2,8.7,33,,,,,0,,,0,,,39.13,-100.63,39.12,-100.47
Tornado,C,81,HASKELL,,28-AUG-50 14:50:00,CST,28-AUG-50 14:50:00,0,0,0,0,0K,0,,0,,,,F1,7.2,33,,,,,0,,,0,,,37.47,-100.82,37.42,-100.70
Tornado,C,157,REPUBLIC,,08-MAY-50 21:30:00,CST,08-MAY-50 21:30:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.72,-97.77,,
Tornado,C,161,RILEY,,09-MAY-50 00:01:00,CST,09-MAY-50 00:01:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,39.20,-96.58,,
Tornado,C,95,KINGMAN,,16-MAY-50 18:00:00,CST,16-MAY-50 18:00:00,0,0,0,0,2.5K,0,,0,,,,F2,.2,200,,,,,0,,,0,,,37.55,-98.42,,
Tornado,C,89,JEWELL,,18-MAY-50 19:00:00,CST,18-MAY-50 19:00:00,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,39.85,-98.30,,
Tornado,C,17,CHASE,,18-MAY-50 19:00:00,CST,18-MAY-50 19:00:00,2,0,0,0,250K,0,,0,,,,F3,14.9,100,,,,,0,,,0,,,38.12,-96.82,38.33,-96.82
Tornado,C,15,BUTLER,,19-MAY-50 01:30:00,CST,19-MAY-50 01:30:00,0,0,0,0,2.5K,0,,0,,,,F0,.1,33,,,,,0,,,0,,,37.82,-96.85,,
Tornado,C,147,PHILLIPS,,23-MAY-50 18:00:00,CST,23-MAY-50 18:00:00,0,0,0,0,25K,0,,0,,,,F0,.2,250,,,,,0,,,0,,,39.75,-99.32,,
Tornado,C,33,COMANCHE,,24-MAY-50 13:30:00,CST,24-MAY-50 13:30:00,1,0,0,0,2.5K,0,,0,,,,F2,3.6,77,,,,,0,,,0,,,37.27,-99.48,37.28,-99.42
Tornado,C,161,RILEY,,24-MAY-50 17:30:00,CST,24-MAY-50 17:30:00,0,0,0,0,25K,0,,0,,,,F1,10.7,40,,,,,0,,,0,,,39.38,-96.97,39.45,-96.78
Tornado,C,159,RICE,,08-JUN-50 20:10:00,CST,08-JUN-50 20:10:00,0,0,0,0,250K,0,,0,,,,F4,0,700,,,,,0,,,0,,,38.33,-97.93,38.33,-97.92
Tornado,C,113,MCPHERSON,,08-JUN-50 20:15:00,CST,08-JUN-50 20:15:00,5,0,1,0,250K,0,,0,,,,F4,17.1,700,,,,,0,,,0,,,38.33,-97.92,38.33,-97.60
Tornado,C,107,RUSK,,25-JUN-50 19:20:00,CST,25-JUN-50 19:20:00,0,0,0,0,25K,0,,0,,,,,.5,33,,,,,0,,,0,,,45.42,-91.00,,
Tornado,C,99,PRICE,,25-JUN-50 20:30:00,CST,25-JUN-50 20:30:00,0,0,0,0,250K,0,,0,,,,F2,8.4,33,,,,,0,,,0,,,45.57,-90.30,45.57,-90.12
Tornado,C,19,CLARK,,25-JUN-50 21:00:00,CST,25-JUN-50 21:00:00,0,0,1,0,25K,0,,0,,,,F2,5.1,17,,,,,0,,,0,,,44.83,-90.35,44.92,-90.32
Tornado,C,85,ONEIDA,,25-JUN-50 21:00:00,CST,25-JUN-50 21:00:00,12,0,2,0,250K,0,,0,,,,F4,13.1,880,,,,,0,,,0,,,45.58,-89.58,45.67,-89.33
Tornado,C,73,MARATHON,,25-JUN-50 21:10:00,CST,25-JUN-50 21:10:00,0,0,0,0,25K,0,,0,,,,F2,2.7,17,,,,,0,,,0,,,44.92,-90.32,44.97,-90.28
Tornado,C,47,GREEN LAKE,,25-JUN-50 23:30:00,CST,25-JUN-50 23:30:00,0,0,0,0,250K,0,,0,,,,F3,0,300,,,,,0,,,0,,,43.95,-88.95,43.97,-88.93
Tornado,C,119,MADISON,,03-JAN-50 11:10:00,CST,03-JAN-50 11:10:00,0,0,0,0,250K,0,,0,,,,F3,3.3,100,,,,,0,,,0,,,38.82,-90.10,38.83,-90.03
Tornado,C,135,MONTGOMERY,,03-JAN-50 11:55:00,CST,03-JAN-50 11:55:00,3,0,0,0,250K,0,,0,,,,F3,3.6,130,,,,,0,,,0,,,39.10,-89.30,39.12,-89.23
Tornado,C,91,KANKAKEE,,25-JAN-50 21:00:00,CST,25-JAN-50 21:00:00,0,0,0,0,250K,0,,0,,,,F2,0,100,,,,,0,,,0,,,41.17,-87.33,,
Tornado,C,113,MCLEAN,,27-MAR-50 16:30:00,CST,27-MAR-50 16:30:00,0,0,0,0,2.5K,0,,0,,,,F2,3,50,,,,,0,,,0,,,40.57,-88.60,40.60,-88.55
Tornado,C,203,WICHITA,,16-JUN-50 15:30:00,CST,16-JUN-50 15:30:00,0,0,0,0,25K,0,,0,,,,F1,29.9,33,,,,,0,,,0,,,38.28,-101.28,38.70,-101.13
Tornado,C,173,SEDGWICK,,25-JUN-50 18:45:00,CST,25-JUN-50 18:45:00,0,0,0,0,2.5K,0,,0,,,,F0,.1,33,,,,,0,,,0,,,37.77,-97.47,,
Tornado,C,65,GRAHAM,,25-JUN-50 21:00:00,CST,25-JUN-50 21:00:00,0,0,0,0,2.5K,0,,0,,,,F0,.1,33,,,,,0,,,0,,,39.50,-99.62,,
Tornado,C,161,RILEY,,01-JUL-50 12:00:00,CST,01-JUL-50 12:00:00,1,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.30,-96.92,,
Tornado,C,41,DICKINSON,,01-JUL-50 12:00:00,CST,01-JUL-50 12:00:00,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,38.70,-97.08,,
Tornado,C,157,SHELBY,,13-FEB-50 01:00:00,CST,13-FEB-50 01:00:00,8,0,0,0,2.5K,0,,0,,,,F1,.2,7,,,,,0,,,0,,,35.35,-89.77,,
Tornado,C,97,LAUDERDALE,,13-FEB-50 02:00:00,CST,13-FEB-50 02:00:00,1,0,9,0,25K,0,,0,,,,F2,.2,7,,,,,0,,,0,,,35.75,-89.48,,
Tornado,C,177,WARREN,,27-MAR-50 15:00:00,CST,27-MAR-50 15:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.2,7,,,,,0,,,0,,,35.68,-85.77,,
Tornado,C,35,EAST CARROLL,,27-MAR-50 06:00:00,CST,27-MAR-50 06:00:00,2,0,0,0,25K,0,,0,,,,F1,15.3,17,,,,,0,,,0,,,32.63,-91.28,32.73,-91.05
Tornado,C,37,EAST FELICIANA,,27-MAR-50 08:30:00,CST,27-MAR-50 08:30:00,0,0,0,0,25K,0,,0,,,,F1,.5,27,,,,,0,,,0,,,30.92,-91.13,,
Tornado,C,5,ASCENSION,,24-APR-50 07:45:00,CST,24-APR-50 07:45:00,0,0,0,0,25K,0,,0,,,,F1,2,100,,,,,0,,,0,,,30.10,-90.03,,
Tornado,C,69,NATCHITOCHES,,01-MAY-50 01:00:00,CST,01-MAY-50 01:00:00,0,0,0,0,250K,0,,0,,,,F1,2,100,,,,,0,,,0,,,31.70,-93.30,,
Tornado,C,127,WINN,,01-MAY-50 10:30:00,CST,01-MAY-50 10:30:00,0,0,0,0,250K,0,,0,,,,F1,15.4,150,,,,,0,,,0,,,31.95,-92.63,32.05,-92.40
Tornado,C,69,NATCHITOCHES,,01-MAY-50 11:25:00,CST,01-MAY-50 11:25:00,7,0,0,0,250K,0,,0,,,,F2,3.6,100,,,,,0,,,0,,,31.55,-92.90,31.57,-92.85
Tornado,C,59,LA SALLE,,01-MAY-50 11:30:00,CST,01-MAY-50 11:30:00,0,0,0,0,25K,0,,0,,,,F0,1,100,,,,,0,,,0,,,31.75,-92.25,,
Tornado,C,29,CONCORDIA,,01-MAY-50 11:30:00,CST,01-MAY-50 11:30:00,2,0,0,0,25K,0,,0,,,,F1,1,100,,,,,0,,,0,,,31.38,-91.73,,
Tornado,C,43,GRANT,,02-MAY-50 02:00:00,CST,02-MAY-50 02:00:00,0,0,0,0,250K,0,,0,,,,F1,5.2,150,,,,,0,,,0,,,31.67,-92.90,31.72,-92.83
Tornado,C,127,WINN,,02-MAY-50 02:00:00,CST,02-MAY-50 02:00:00,1,0,0,0,250K,0,,0,,,,F1,27.6,150,,,,,0,,,0,,,31.72,-92.83,32.00,-92.50
Tornado,C,25,CATAHOULA,,02-MAY-50 03:00:00,CST,02-MAY-50 03:00:00,5,0,1,0,250K,0,,0,,,,F2,2,100,,,,,0,,,0,,,31.55,-91.97,,
Tornado,C,9,AVOYELLES,,13-MAY-50 11:30:00,CST,13-MAY-50 11:30:00,0,0,0,0,25K,0,,0,,,,F1,2,27,,,,,0,,,0,,,31.15,-91.95,,
Tornado,C,31,DE SOTO,,29-MAY-50 23:00:00,CST,29-MAY-50 23:00:00,13,0,0,0,25K,0,,0,,,,F1,1,27,,,,,0,,,0,,,32.10,-93.90,,
Tornado,C,85,SABINE,,29-MAY-50 23:00:00,CST,29-MAY-50 23:00:00,0,0,0,0,25K,0,,0,,,,F1,1,27,,,,,0,,,0,,,31.67,-93.70,,
Tornado,C,1,ALLEN,,18-JUL-50 16:30:00,CST,18-JUL-50 16:30:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,37.68,-95.52,,
Tornado,C,153,RAWLINS,,06-AUG-50 15:00:00,CST,06-AUG-50 15:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.93,-101.00,,
Tornado,C,171,SCOTT,,02-JUL-50 19:00:00,CST,02-JUL-50 19:00:00,0,0,0,0,2.5M,0,,0,,,,F2,1,90,,,,,0,,,0,,,38.47,-100.88,,
Tornado,C,117,MARSHALL,,08-JUL-50 22:45:00,CST,08-JUL-50 22:45:00,0,0,0,0,25K,0,,0,,,,F1,1,90,,,,,0,,,0,,,39.82,-96.80,,
Tornado,C,15,CARROLL,,13-JUN-50 03:00:00,CST,13-JUN-50 03:00:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.95,-89.77,,
Tornado,C,105,LIVINGSTON,,16-JUL-50 22:15:00,CST,16-JUL-50 22:15:00,0,0,0,0,25K,0,,0,,,,F1,1,33,,,,,0,,,0,,,41.08,-88.43,,
Tornado,C,119,MADISON,,02-DEC-50 15:00:00,CST,02-DEC-50 15:00:00,0,0,0,0,25K,0,,0,,,,F2,7.3,50,,,,,0,,,0,,,38.97,-90.05,39.00,-89.92
Tornado,C,117,MACOUPIN,,02-DEC-50 15:15:00,CST,02-DEC-50 15:15:00,3,0,1,0,25K,0,,0,,,,F2,11.5,50,,,,,0,,,0,,,39.00,-89.92,39.07,-89.72
Tornado,C,119,MADISON,,02-DEC-50 16:00:00,CST,02-DEC-50 16:00:00,0,0,0,0,2.5M,0,,0,,,,F3,4.7,200,,,,,0,,,0,,,38.75,-89.67,38.80,-89.60
Tornado,C,5,BOND,,02-DEC-50 16:00:00,CST,02-DEC-50 16:00:00,25,0,2,0,2.5M,0,,0,,,,F3,13.3,200,,,,,0,,,0,,,38.80,-89.60,38.90,-89.38
Tornado,C,157,RANDOLPH,,02-DEC-50 17:30:00,CST,02-DEC-50 17:30:00,0,0,0,0,25K,0,,0,,,,F1,9.6,50,,,,,0,,,0,,,38.17,-89.78,38.22,-89.62
