EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,105,OKTIBBEHA,,20-JAN-54 05:30:00,CST,20-JAN-54 05:30:00,2,0,0,0,25K,0,,0,,,,F2,11.9,27,,,,,0,,,0,,,33.30,-88.83,33.42,-88.68
Tornado,C,87,LOWNDES,,20-JAN-54 05:45:00,CST,20-JAN-54 05:45:00,0,0,0,0,2.5K,0,,0,,,,F1,5.6,100,,,,,0,,,0,,,33.38,-88.42,33.45,-88.37
Tornado,C,169,GARZA,,21-APR-54 21:15:00,CST,21-APR-54 21:15:00,0,0,0,0,0K,0,,0,,,,F0,1,13,,,,,0,,,0,,,33.07,-101.53,,
Tornado,C,227,HOWARD,,27-APR-54 14:00:00,CST,27-APR-54 14:00:00,0,0,0,0,0K,0,,0,,,,F1,2,17,,,,,0,,,0,,,32.42,-101.47,,
Tornado,C,399,RUNNELS,,27-APR-54 18:30:00,CST,27-APR-54 18:30:00,0,0,0,0,0K,0,,0,,,,F2,11.5,33,,,,,0,,,0,,,31.73,-99.95,31.57,-99.95
Tornado,C,35,BOSQUE,,28-APR-54 17:00:00,CST,28-APR-54 17:00:00,1,0,0,0,0K,0,,0,,,,F1,2,100,,,,,0,,,0,,,31.78,-97.47,,
Tornado,C,399,RUNNELS,,29-APR-54 14:50:00,CST,29-APR-54 14:50:00,1,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,31.85,-99.95,,
Tornado,C,87,MCCOOK,,27-MAY-54 13:55:00,CST,27-MAY-54 13:55:00,0,0,0,0,25K,0,,0,,,,F2,9,90,,,,,0,,,0,,,43.78,-97.55,43.85,-97.38
Tornado,C,127,UNION,,27-MAY-54 18:55:00,CST,27-MAY-54 18:55:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,42.68,-96.67,,
Tornado,C,15,BRULE,,10-JUN-54 23:55:00,CST,10-JUN-54 23:55:00,0,0,0,0,25K,0,,0,,,,F2,1,30,,,,,0,,,0,,,43.72,-99.18,,
Tornado,C,5,BEADLE,,11-JUN-54 00:55:00,CST,11-JUN-54 00:55:00,0,0,0,0,.25K,0,,0,,,,F1,1,33,,,,,0,,,0,,,44.63,-98.10,,
Tornado,C,37,DAY,,11-JUN-54 01:15:00,CST,11-JUN-54 01:15:00,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,45.28,-97.97,,
Tornado,C,9,BON HOMME,,18-JUN-54 03:55:00,CST,18-JUN-54 03:55:00,0,0,0,0,25K,0,,0,,,,F3,10.6,33,,,,,0,,,0,,,42.85,-97.88,42.98,-97.77
Tornado,C,135,YANKTON,,18-JUN-54 04:05:00,CST,18-JUN-54 04:05:00,0,0,0,0,25K,0,,0,,,,F3,0,30,,,,,0,,,0,,,43.03,-97.50,43.02,-97.45
Tornado,C,115,SPINK,,18-JUN-54 04:20:00,CST,18-JUN-54 04:20:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,45.25,-98.57,,
Tornado,C,135,YANKTON,,18-JUN-54 04:25:00,CST,18-JUN-54 04:25:00,0,0,0,0,25K,0,,0,,,,F3,12.8,33,,,,,0,,,0,,,43.05,-97.32,43.13,-97.08
Tornado,C,125,TURNER,,18-JUN-54 04:40:00,CST,18-JUN-54 04:40:00,0,0,0,0,2.5K,0,,0,,,,F2,2.7,33,,,,,0,,,0,,,43.42,-97.27,43.47,-97.30
Tornado,C,83,LINCOLN,,19-JUN-54 19:00:00,CST,19-JUN-54 19:00:00,0,0,0,0,2.5K,0,,0,,,,F3,0,43,,,,,0,,,0,,,43.48,-96.72,43.50,-96.67
Tornado,C,81,LAWRENCE,,15-JUL-54 20:30:00,CST,15-JUL-54 20:30:00,0,0,0,0,0K,0,,0,,,,F1,.3,20,,,,,0,,,0,,,44.38,-103.73,,
Tornado,C,33,COTTON,,01-MAY-54 17:45:00,CST,01-MAY-54 17:45:00,0,0,0,0,250K,0,,0,,,,F3,8,300,,,,,0,,,0,,,34.17,-98.25,34.20,-98.12
Tornado,C,29,COAL,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.1,33,,,,,0,,,0,,,34.53,-96.18,,
Tornado,C,123,PONTOTOC,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,25K,0,,0,,,,F2,8.9,33,,,,,0,,,0,,,34.87,-96.58,34.97,-96.48
Tornado,C,63,HUGHES,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,6,0,0,0,2.5M,0,,0,,,,F2,27.6,33,,,,,0,,,0,,,34.97,-96.48,35.28,-96.18
Tornado,C,107,OKFUSKEE,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,25K,0,,0,,,,F2,2.7,33,,,,,0,,,0,,,35.28,-96.18,35.32,-96.15
Tornado,C,125,POTTAWATOMIE,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,2.5M,0,,0,,,,F4,26.7,33,,,,,0,,,0,,,35.40,-97.37,35.47,-96.90
Tornado,C,81,LINCOLN,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,65,0,0,0,2.5M,0,,0,,,,F4,17.8,33,,,,,0,,,0,,,35.47,-96.90,35.70,-96.77
Tornado,C,81,LINCOLN,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,2.5M,0,,0,,,,F4,9,33,,,,,0,,,0,,,35.70,-96.77,35.75,-96.62
Tornado,C,37,CREEK,,01-MAY-54 18:00:00,CST,01-MAY-54 18:00:00,0,0,0,0,2.5M,0,,0,,,,F4,5.7,33,,,,,0,,,0,,,35.75,-96.62,35.77,-96.52
Tornado,C,133,SEMINOLE,,01-MAY-54 19:05:00,CST,01-MAY-54 19:05:00,0,0,0,0,25K,0,,0,,,,F2,5.7,220,,,,,0,,,0,,,35.37,-96.50,35.45,-96.47
Tornado,C,121,PITTSBURG,,01-MAY-54 19:20:00,CST,01-MAY-54 19:20:00,6,0,0,0,25K,0,,0,,,,F2,32.9,33,,,,,0,,,0,,,34.88,-95.87,35.22,-95.45
Tornado,C,91,MCINTOSH,,01-MAY-54 19:20:00,CST,01-MAY-54 19:20:00,0,0,0,0,25K,0,,0,,,,F2,4.3,33,,,,,0,,,0,,,35.22,-95.62,35.27,-95.58
Tornado,C,89,MCCURTAIN,,02-MAY-54 07:40:00,CST,02-MAY-54 07:40:00,0,0,0,0,2.5K,0,,0,,,,F1,2,50,,,,,0,,,0,,,33.78,-94.67,,
Tornado,C,55,GREER,,23-MAY-54 21:00:00,CST,23-MAY-54 21:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.80,-99.50,,
Tornado,C,69,JOHNSTON,,24-MAY-54 16:55:00,CST,24-MAY-54 16:55:00,0,0,0,0,0K,0,,0,,,,F2,0,33,,,,,0,,,0,,,34.30,-96.70,,
Tornado,C,101,MUSKOGEE,,25-MAY-54 17:30:00,CST,25-MAY-54 17:30:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.37,-95.27,,
Tornado,C,39,CUSTER,,25-MAY-54 17:45:00,CST,25-MAY-54 17:45:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.73,-98.75,,
Tornado,C,91,MCINTOSH,,28-MAY-54 16:55:00,CST,28-MAY-54 16:55:00,0,0,0,0,2.5K,0,,0,,,,F1,.1,100,,,,,0,,,0,,,35.48,-95.53,,
Tornado,C,99,MURRAY,,07-JUN-54 20:35:00,CST,07-JUN-54 20:35:00,0,0,0,0,.25K,0,,0,,,,F1,13,880,,,,,0,,,0,,,34.48,-97.10,34.67,-97.15
Tornado,C,119,PAYNE,,12-JUN-54 15:50:00,CST,12-JUN-54 15:50:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.08,-97.07,,
Tornado,C,151,WOODS,,14-JUN-54 18:00:00,CST,14-JUN-54 18:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.75,-98.88,,
Tornado,C,61,HASKELL,,28-JUN-54 18:00:00,CST,28-JUN-54 18:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.1,20,,,,,0,,,0,,,35.25,-95.00,,
Tornado,C,75,KIOWA,,08-JUL-54 16:50:00,CST,08-JUL-54 16:50:00,0,0,0,0,0K,0,,0,,,,F0,.1,27,,,,,0,,,0,,,35.13,-98.95,,
Tornado,C,133,SEMINOLE,,15-JUL-54 08:20:00,CST,15-JUL-54 08:20:00,0,0,0,0,25K,0,,0,,,,F1,.8,880,,,,,0,,,0,,,35.25,-96.70,,
Tornado,C,29,COAL,,23-JUL-54 16:45:00,CST,23-JUL-54 16:45:00,0,0,0,0,.25K,0,,0,,,,F2,.3,440,,,,,0,,,0,,,34.60,-96.33,,
Tornado,C,119,PAYNE,,23-JUL-54 18:45:00,CST,23-JUL-54 18:45:00,1,0,0,0,2.5K,0,,0,,,,F2,.2,100,,,,,0,,,0,,,36.02,-96.90,,
Tornado,C,141,TILLMAN,,30-AUG-54 13:30:00,CST,30-AUG-54 13:30:00,0,0,0,0,.25K,0,,0,,,,F1,.1,300,,,,,0,,,0,,,34.43,-98.95,,
Tornado,C,63,HUGHES,,30-AUG-54 14:00:00,CST,30-AUG-54 14:00:00,0,0,0,0,2.5K,0,,0,,,,F1,9,440,,,,,0,,,0,,,35.00,-96.30,34.90,-96.20
Tornado,C,123,PONTOTOC,,07-SEP-54 15:00:00,CST,07-SEP-54 15:00:00,0,0,0,0,250K,0,,0,,,,F2,4.5,200,,,,,0,,,0,,,34.62,-96.58,34.67,-96.53
Tornado,C,13,BRYAN,,20-SEP-54 20:00:00,CST,20-SEP-54 20:00:00,1,0,0,0,2.5K,0,,0,,,,F2,4.5,33,,,,,0,,,0,,,34.00,-96.38,34.05,-96.33
Tornado,C,253,JONES,,29-APR-54 16:40:00,CST,29-APR-54 16:40:00,0,0,0,0,0K,0,,0,,,,F1,3.6,17,,,,,0,,,0,,,32.62,-99.75,32.65,-99.72
Tornado,C,193,HAMILTON,,30-APR-54 00:30:00,CST,30-APR-54 00:30:00,0,0,0,0,25K,0,,0,,,,F1,6.1,880,,,,,0,,,0,,,31.85,-97.98,31.92,-97.92
Tornado,C,209,HAYS,,30-APR-54 05:37:00,CST,30-APR-54 05:37:00,0,0,0,0,250K,0,,0,,,,F1,15,67,,,,,0,,,0,,,29.98,-97.88,30.00,-97.63
Tornado,C,453,TRAVIS,,30-APR-54 06:10:00,CST,30-APR-54 06:10:00,0,0,0,0,0K,0,,0,,,,F3,3,880,,,,,0,,,0,,,30.42,-97.45,30.43,-97.42
Tornado,C,491,WILLIAMSON,,30-APR-54 06:15:00,CST,30-APR-54 06:15:00,6,0,0,0,250K,0,,0,,,,F3,18.1,880,,,,,0,,,0,,,30.43,-97.42,30.62,-97.20
Tornado,C,287,LEE,,30-APR-54 06:30:00,CST,30-APR-54 06:30:00,2,0,0,0,250K,0,,0,,,,F2,3,880,,,,,0,,,0,,,30.10,-96.97,30.13,-96.98
Tornado,C,331,MILAM,,30-APR-54 06:30:00,CST,30-APR-54 06:30:00,0,0,0,0,250K,0,,0,,,,F3,118.8,880,,,,,0,,,0,,,30.62,-97.20,31.48,-95.47
Tornado,C,149,FAYETTE,,30-APR-54 06:45:00,CST,30-APR-54 06:45:00,0,0,0,0,25K,0,,0,,,,F2,12.8,880,,,,,0,,,0,,,30.13,-96.82,30.20,-96.62
Tornado,C,455,TRINITY,,30-APR-54 08:00:00,CST,30-APR-54 08:00:00,13,0,0,0,250K,0,,0,,,,F2,17.8,883,,,,,0,,,0,,,31.07,-95.12,31.18,-94.85
Tornado,C,5,ANGELINA,,30-APR-54 08:25:00,CST,30-APR-54 08:25:00,12,0,0,0,250K,0,,0,,,,F2,25.9,883,,,,,0,,,0,,,31.18,-94.85,31.37,-94.47
Tornado,C,35,DAVISON,,27-MAY-54 12:58:00,CST,27-MAY-54 12:58:00,1,0,0,0,25K,0,,0,,,,F2,1,137,,,,,0,,,0,,,43.50,-98.10,,
Tornado,C,61,HANSON,,27-MAY-54 13:25:00,CST,27-MAY-54 13:25:00,1,0,0,0,25K,0,,0,,,,F2,2.3,100,,,,,0,,,0,,,43.62,-97.78,43.63,-97.72
Tornado,C,109,OKLAHOMA,,29-SEP-54 15:20:00,CST,29-SEP-54 15:20:00,0,0,0,0,25K,0,,0,,,,F2,.1,100,,,,,0,,,0,,,35.50,-97.58,,
Tornado,C,45,ELLIS,,25-OCT-54 18:30:00,CST,25-OCT-54 18:30:00,0,0,0,0,.25K,0,,0,,,,F0,7.9,33,,,,,0,,,0,,,36.25,-99.70,36.33,-99.60
Tornado,C,25,LEA,,16-MAY-54 15:00:00,CST,16-MAY-54 15:00:00,0,0,0,0,.25K,0,,0,,,,F1,.5,100,,,,,0,,,0,,,32.97,-103.57,,
Tornado,C,25,LEA,,16-MAY-54 17:30:00,CST,16-MAY-54 17:30:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,32.20,-103.20,,
Tornado,C,53,SOCORRO,,17-MAY-54 16:00:00,CST,17-MAY-54 16:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.80,-106.60,,
Tornado,C,25,LEA,,17-MAY-54 20:00:00,CST,17-MAY-54 20:00:00,0,0,0,0,.03K,0,,0,,,,F3,0,33,,,,,0,,,0,,,32.97,-103.37,,
Tornado,C,25,LEA,,17-MAY-54 21:00:00,CST,17-MAY-54 21:00:00,0,0,0,0,0K,0,,0,,,,F1,4.3,50,,,,,0,,,0,,,32.17,-103.23,32.22,-103.20
Tornado,C,59,UNION,,29-JUN-54 14:30:00,CST,29-JUN-54 14:30:00,0,0,0,0,0K,0,,0,,,,F0,3.8,300,,,,,0,,,0,,,36.02,-103.20,36.07,-103.17
Tornado,C,61,VALENCIA,,31-JUL-54 18:30:00,CST,31-JUL-54 18:30:00,0,0,0,0,.25K,0,,0,,,,F0,3.8,300,,,,,0,,,0,,,34.57,-106.77,34.52,-106.73
Tornado,C,41,ROOSEVELT,,24-AUG-54 21:00:00,CST,24-AUG-54 21:00:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.95,-103.65,,
Tornado,C,19,PIMA,,04-MAR-54 12:15:00,CST,04-MAR-54 12:15:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,31.95,-110.95,,
Tornado,C,25,YAVAPAI,,05-AUG-54 12:48:00,CST,05-AUG-54 12:48:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,34.77,-112.50,,
Tornado,C,145,STEARNS,,30-MAY-54 17:45:00,CST,30-MAY-54 17:45:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,45.63,-94.22,,
Tornado,C,145,STEARNS,,14-JUN-54 15:45:00,CST,14-JUN-54 15:45:00,0,0,0,0,250K,0,,0,,,,F1,2.3,33,,,,,0,,,0,,,45.58,-94.95,45.63,-94.93
Tornado,C,25,CHISAGO,,17-JUN-54 20:15:00,CST,17-JUN-54 20:15:00,0,0,0,0,250K,0,,0,,,,F1,3.8,880,,,,,0,,,0,,,45.68,-92.95,45.73,-92.88
Tornado,C,163,WASHINGTON,,25-JUN-54 04:15:00,CST,25-JUN-54 04:15:00,0,0,0,0,25K,0,,0,,,,F2,2.7,1760,,,,,0,,,0,,,44.83,-92.92,44.87,-92.85
Tornado,C,97,MORRISON,,06-JUL-54 07:00:00,CST,06-JUL-54 07:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.1,33,,,,,0,,,0,,,46.12,-94.03,,
Tornado,C,123,YATES,,14-JUL-54 16:30:00,CST,14-JUL-54 16:30:00,0,0,0,0,2.5M,0,,0,,,,F1,2,500,,,,,0,,,0,,,42.63,-77.08,,
Tornado,C,89,ST. LAWRENCE,,19-SEP-54 17:30:00,CST,19-SEP-54 17:30:00,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,44.67,-74.72,44.68,-74.67
Tornado,C,123,MONTGOMERY,,21-FEB-54 09:50:00,CST,21-FEB-54 09:50:00,0,0,0,0,25K,0,,0,,,,F1,16.6,27,,,,,0,,,0,,,35.20,-80.00,35.30,-79.73
Tornado,C,81,GUILFORD,,16-JUN-54 12:30:00,CST,16-JUN-54 12:30:00,1,0,0,0,2.5K,0,,0,,,,F2,6.1,100,,,,,0,,,0,,,36.17,-79.80,36.20,-79.70
Tornado,C,129,NEW HANOVER,,23-JUN-54 16:15:00,CST,23-JUN-54 16:15:00,0,0,0,0,250K,0,,0,,,,F1,2,27,,,,,0,,,0,,,34.22,-77.78,,
Tornado,C,13,BEAUFORT,,27-JUN-54 14:12:00,CST,27-JUN-54 14:12:00,0,0,0,0,25K,0,,0,,,,F1,1,50,,,,,0,,,0,,,35.57,-77.05,,
Tornado,C,131,SEBASTIAN,,30-APR-54 11:10:00,CST,30-APR-54 11:10:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.33,-94.42,,
Tornado,C,61,HOWARD,,30-APR-54 11:31:00,CST,30-APR-54 11:31:00,2,0,0,0,250K,0,,0,,,,F3,13.3,1760,,,,,0,,,0,,,33.80,-93.98,33.93,-93.82
Tornado,C,33,CRAWFORD,,30-APR-54 11:55:00,CST,30-APR-54 11:55:00,0,0,0,0,250K,0,,0,,,,F3,9.2,440,,,,,0,,,0,,,35.63,-94.40,35.75,-94.32
Tornado,C,151,RANDOLPH,,17-AUG-54 14:30:00,CST,17-AUG-54 14:30:00,0,0,0,0,250K,0,,0,,,,F2,2.1,110,,,,,0,,,0,,,35.78,-79.55,,
Tornado,C,35,CATAWBA,,18-AUG-54 15:00:00,CST,18-AUG-54 15:00:00,0,0,0,0,25K,0,,0,,,,F2,5.4,50,,,,,0,,,0,,,35.67,-81.20,35.73,-81.15
Tornado,C,195,WILSON,,20-SEP-54 13:00:00,CST,20-SEP-54 13:00:00,4,0,0,0,250K,0,,0,,,,F2,.5,100,,,,,0,,,0,,,35.72,-77.90,,
Tornado,C,141,PENDER,,02-NOV-54 13:30:00,CST,02-NOV-54 13:30:00,0,0,0,0,25K,0,,0,,,,F2,0,27,,,,,0,,,0,,,34.37,-77.70,,
Tornado,C,115,POPE,,30-APR-54 12:00:00,CST,30-APR-54 12:00:00,0,0,0,0,0K,0,,0,,,,F1,.5,50,,,,,0,,,0,,,35.23,-92.93,,
Tornado,C,215,TEXAS,,25-MAR-54 00:55:00,CST,25-MAR-54 00:55:00,0,0,0,0,25K,0,,0,,,,F4,7.2,100,,,,,0,,,0,,,37.37,-92.17,37.45,-92.08
Tornado,C,71,FRANKLIN,,25-MAR-54 02:00:00,CST,25-MAR-54 02:00:00,0,0,0,0,25K,0,,0,,,,F1,0,100,,,,,0,,,0,,,38.58,-90.77,,
Tornado,C,183,ST. CHARLES,,25-MAR-54 02:00:00,CST,25-MAR-54 02:00:00,0,0,0,0,2.5K,0,,0,,,,F1,1,60,,,,,0,,,0,,,38.87,-90.25,,
